ScenarioID,Status,ErrTheta,ErrP,ErrF,SumPtrue,Note
76,ok,5.38739592036778e-16,4.86048088928953e-16,3.29008865927038e-16,0,
77,ok,3.0487300081348e-16,4.68542945129261e-16,2.76138758004186e-16,0,
78,ok,4.84146007957397e-16,2.18226744186746e-16,2.45944428124007e-16,-2.22044604925031e-16,
79,ok,3.26669419775305e-16,2.68056008429907e-16,2.02541840465496e-16,0,
80,ok,5.91739438374881e-16,9.57674486612785e-16,4.81046398120492e-16,0,
81,ok,3.00371920044049e-16,5.99576960189425e-16,2.99137175181991e-16,-4.44089209850063e-16,
82,ok,2.50111461917064e-16,3.41401047087577e-16,1.90140295827247e-16,2.22044604925031e-16,
83,ok,4.73477128879989e-16,6.92127711212508e-16,3.37934565760403e-16,2.22044604925031e-16,
84,ok,2.31551489670515e-16,3.13534219381344e-16,2.20078904212044e-16,-4.44089209850063e-16,
85,ok,3.49118845016195e-16,4.45723265879183e-16,1.9505552066843e-16,-2.22044604925031e-16,
86,ok,2.79046539731017e-16,3.0977981999922e-16,3.01270547368886e-16,2.22044604925031e-16,
87,ok,5.40746093335694e-16,3.20079166948848e-16,2.4306314537237e-16,0,
88,ok,4.3324483194923e-16,3.88978605067624e-16,2.20173154484403e-16,0,
89,ok,4.80816874457919e-16,5.82863538514211e-16,3.21128791781147e-16,2.22044604925031e-16,
90,ok,4.20104329538187e-16,2.5164863752835e-16,2.43293484937243e-16,0,
91,ok,3.65580348671397e-16,4.94391463424857e-16,1.94046209798781e-16,4.44089209850063e-16,
92,ok,1.5871743795581e-16,3.52568554357743e-16,1.59894030103984e-16,0,
93,ok,1.67397066493659e-16,4.1827836934656e-16,1.94114783716496e-16,0,
94,ok,4.37830297027273e-16,3.96078827562454e-16,3.63774529709915e-16,0,
95,ok,6.31033765712891e-16,3.67126981489547e-16,3.63594540871565e-16,-2.22044604925031e-16,
96,ok,6.00926787058313e-16,4.08887005055045e-16,2.33757202749103e-16,0,
97,ok,2.47210968219757e-16,3.28930864472394e-16,2.44284112941697e-16,2.22044604925031e-16,
98,ok,4.62055150634181e-16,4.0603740928171e-16,2.58505679766973e-16,2.22044604925031e-16,
99,ok,4.7207525869507e-16,6.55640287148665e-16,3.48231896010369e-16,6.66133814775094e-16,
100,ok,4.64909985437497e-16,2.55480041493865e-16,1.72432577629207e-16,-2.22044604925031e-16,
