ScenarioID,Status,ErrTheta,ErrP,ErrF,SumPtrue,Note
42,fail,0.0289324366050542,0.0159969807400366,0.0145179955704575,2.22044604925031e-16,eP=1.600e-02 eF=1.452e-02
43,ok,0.0119039519087714,0.00952847963797861,0.00695221122655651,4.44089209850063e-16,
44,fail,0.0176697709860553,0.0172753390366666,0.0146606512904272,0,eP=1.728e-02 eF=1.466e-02
45,fail,0.00682347182216787,0.0138176803292889,0.00928460673382072,0,eP=1.382e-02 eF=9.285e-03
46,fail,0.0139290630381857,0.0247501341777264,0.0155183622675302,2.22044604925031e-16,eP=2.475e-02 eF=1.552e-02
47,fail,0.00646886247220847,0.0205218210889412,0.0137442476814693,-4.44089209850063e-16,eP=2.052e-02 eF=1.374e-02
48,fail,0.0151616691161908,0.0111205087996039,0.0109628312225917,6.66133814775094e-16,eP=1.112e-02 eF=1.096e-02
49,ok,0.00799805849395228,0.00948128302180996,0.00901130336725421,-6.66133814775094e-16,
50,ok,0.0135379679325412,0.00611967993423641,0.00496371598506662,4.44089209850063e-16,
51,fail,0.00628023559777998,0.0115334651237758,0.00790959792516533,0,eP=1.153e-02 eF=7.910e-03
52,fail,0.00815828155562215,0.014260099853163,0.0103045523995714,2.22044604925031e-16,eP=1.426e-02 eF=1.030e-02
53,fail,0.0138740735059124,0.0193853129391926,0.0140971535326601,6.66133814775094e-16,eP=1.939e-02 eF=1.410e-02
54,fail,0.0231186183615508,0.0114979117613408,0.0132244965452205,0,eP=1.150e-02 eF=1.322e-02
55,ok,0.00381222129554754,0.00618210687921698,0.00482504308686645,0,
56,fail,0.0189399166547274,0.0233917616693708,0.0213488639111215,0,eP=2.339e-02 eF=2.135e-02
57,fail,0.0204886515881323,0.0146555777971652,0.0104894144541306,2.22044604925031e-16,eP=1.466e-02 eF=1.049e-02
58,fail,0.0249037052124821,0.0328808025676655,0.0224209982080563,0,eP=3.288e-02 eF=2.242e-02
59,fail,0.00976418584724348,0.0131754252507986,0.0125951747187819,-2.22044604925031e-16,eP=1.318e-02 eF=1.260e-02
60,fail,0.0206977238257774,0.0120938364565804,0.0103474347458051,-2.22044604925031e-16,eP=1.209e-02 eF=1.035e-02
61,fail,0.0123602115004502,0.0209261857167289,0.0136426579160061,0,eP=2.093e-02 eF=1.364e-02
62,fail,0.0328154483881247,0.0130192394396805,0.0106673506957448,2.22044604925031e-16,eP=1.302e-02 eF=1.067e-02
63,ok,0.00615162167963914,0.00925013452498542,0.00813615545540071,0,
64,fail,0.0162776936176339,0.0266959317991773,0.0188840252876575,-4.44089209850063e-16,eP=2.670e-02 eF=1.888e-02
65,ok,0.0153323858018638,0.00823929829651948,0.00814909880734469,0,
66,fail,0.0129401516352736,0.0115858354547401,0.0108756016053873,0,eP=1.159e-02 eF=1.088e-02
67,ok,0.00754826214260398,0.00909613542814092,0.00592363424877794,-2.22044604925031e-16,
68,fail,0.028017764123514,0.00889607774160737,0.0100579327351374,6.66133814775094e-16,eP=8.896e-03 eF=1.006e-02
69,fail,0.0270106714639711,0.017277694774084,0.0154156885778087,4.44089209850063e-16,eP=1.728e-02 eF=1.542e-02
70,fail,0.030576681843276,0.0117512517827238,0.011872579268806,0,eP=1.175e-02 eF=1.187e-02
71,fail,0.00788070109188674,0.0217744993429964,0.012941024027295,-2.22044604925031e-16,eP=2.177e-02 eF=1.294e-02
72,ok,0.0100673889274853,0.0084393826640716,0.0062313854762906,0,
73,fail,0.0122949225480423,0.012093708659314,0.0109777250562668,0,eP=1.209e-02 eF=1.098e-02
74,fail,0.00863400020770029,0.0110505145153858,0.00933453275878239,0,eP=1.105e-02 eF=9.335e-03
75,fail,0.00927195888101647,0.0322645600326462,0.0186872467049905,2.22044604925031e-16,eP=3.226e-02 eF=1.869e-02
76,fail,0.0166237060691129,0.0186831381986733,0.0127261364353185,0,eP=1.868e-02 eF=1.273e-02
77,fail,0.0156414685514064,0.0179631063222133,0.014602319047897,0,eP=1.796e-02 eF=1.460e-02
78,fail,0.009344407180765,0.0157168395500281,0.0114515465481847,-4.44089209850063e-16,eP=1.572e-02 eF=1.145e-02
79,fail,0.023500172876565,0.0128306253733726,0.0103830400241788,-2.22044604925031e-16,eP=1.283e-02 eF=1.038e-02
80,fail,0.0166947447566597,0.0164108322396081,0.0129148148823172,0,eP=1.641e-02 eF=1.291e-02
81,fail,0.0202390737174174,0.0130100457086661,0.00988675474824147,0,eP=1.301e-02 eF=9.887e-03
82,fail,0.00528761002479834,0.0158880585471698,0.00974543973504763,2.22044604925031e-16,eP=1.589e-02 eF=9.745e-03
83,fail,0.0128899904405568,0.0313738989750776,0.0191856630072618,0,eP=3.137e-02 eF=1.919e-02
84,fail,0.0164446211053658,0.0209683801342396,0.0174843375630029,4.44089209850063e-16,eP=2.097e-02 eF=1.748e-02
85,fail,0.0102977460245756,0.0121524648773375,0.0105756038629455,0,eP=1.215e-02 eF=1.058e-02
86,fail,0.0169015830841767,0.0244832860318287,0.0172883808604759,0,eP=2.448e-02 eF=1.729e-02
87,fail,0.0258085522864898,0.0225445154901262,0.0170135646956406,0,eP=2.254e-02 eF=1.701e-02
88,fail,0.0100077999278312,0.0151856060958591,0.011242430408676,2.22044604925031e-16,eP=1.519e-02 eF=1.124e-02
89,fail,0.0182052151972583,0.0183905808793493,0.0119409435674384,0,eP=1.839e-02 eF=1.194e-02
90,ok,0.00893987704224079,0.00889528975148183,0.00818943937843703,2.22044604925031e-16,
91,fail,0.0211140801676998,0.0192246307791241,0.0133130291450158,-4.44089209850063e-16,eP=1.922e-02 eF=1.331e-02
92,fail,0.011669031089183,0.0111591531240357,0.00863487011625043,2.22044604925031e-16,eP=1.116e-02 eF=8.635e-03
93,ok,0.00707377206761223,0.00923473169639139,0.00770042126067774,0,
94,fail,0.0126635081121322,0.0176343988129995,0.0147085247657625,2.22044604925031e-16,eP=1.763e-02 eF=1.471e-02
95,ok,0.0102181591086817,0.00813629370466676,0.00708628062431347,-2.22044604925031e-16,
96,fail,0.0138924661195307,0.0150789842372025,0.0127091593623955,-2.22044604925031e-16,eP=1.508e-02 eF=1.271e-02
97,fail,0.0203660157456071,0.0192723622102363,0.0193787225400292,2.22044604925031e-16,eP=1.927e-02 eF=1.938e-02
98,fail,0.0248473903904646,0.0158667166674989,0.0120437628276474,2.22044604925031e-16,eP=1.587e-02 eF=1.204e-02
99,fail,0.0547524279594425,0.0161636227149332,0.0184971266974435,2.22044604925031e-16,eP=1.616e-02 eF=1.850e-02
100,fail,0.0121609171083429,0.0257182066561564,0.0160644024124735,6.66133814775094e-16,eP=2.572e-02 eF=1.606e-02
