ScenarioID,Status,ErrTheta,ErrP,ErrF,SumPtrue,Note
1,fail,0.0188320343400017,0.0237036998542293,0.019192255663362,0,eP=2.370e-02 eF=1.919e-02
2,fail,0.0416460523935985,0.0208098380219707,0.0202188950458858,-4.44089209850063e-16,eP=2.081e-02 eF=2.022e-02
3,fail,0.0223509299176485,0.0237995696029232,0.0208213162860573,-2.22044604925031e-16,eP=2.380e-02 eF=2.082e-02
4,fail,0.0345020996036896,0.0272394174096714,0.0216700545217695,2.22044604925031e-16,eP=2.724e-02 eF=2.167e-02
5,fail,0.0501010165228967,0.0316660672495108,0.0270509792764293,-2.22044604925031e-16,eP=3.167e-02 eF=2.705e-02
6,fail,0.0100046005762118,0.0306579055409495,0.0211256379528651,2.22044604925031e-16,eP=3.066e-02 eF=2.113e-02
7,fail,0.0307038981018282,0.0350161373748908,0.0211647087971493,2.22044604925031e-16,eP=3.502e-02 eF=2.116e-02
8,fail,0.02590009448036,0.0314471593537192,0.024525157110603,0,eP=3.145e-02 eF=2.453e-02
9,fail,0.0469309028893136,0.0459600523890228,0.0320032987382462,-2.22044604925031e-16,eP=4.596e-02 eF=3.200e-02
10,fail,0.027573303440328,0.0387592074755223,0.0287068182839617,0,eP=3.876e-02 eF=2.871e-02
11,fail,0.057301746305034,0.035054488133755,0.0316481244027431,0,eP=3.505e-02 eF=3.165e-02
12,fail,0.036710240945834,0.0387112867356118,0.0244287833836995,4.44089209850063e-16,eP=3.871e-02 eF=2.443e-02
13,fail,0.0213117201628905,0.0352930198701461,0.0259232998910218,2.22044604925031e-16,eP=3.529e-02 eF=2.592e-02
14,fail,0.00815583209025351,0.0166277460990438,0.0106325106673907,-2.22044604925031e-16,eP=1.663e-02 eF=1.063e-02
15,fail,0.0578060316102132,0.0194882563979381,0.0194705814643539,2.22044604925031e-16,eP=1.949e-02 eF=1.947e-02
16,fail,0.0678700256955957,0.0171775044588859,0.0188418428636688,2.22044604925031e-16,eP=1.718e-02 eF=1.884e-02
17,fail,0.0257902929340946,0.027236426415082,0.0248810873461437,0,eP=2.724e-02 eF=2.488e-02
18,fail,0.0192628443933464,0.0188901791442584,0.0148072206779032,0,eP=1.889e-02 eF=1.481e-02
19,fail,0.0219321136758944,0.0371023443440983,0.0227569426524274,-4.44089209850063e-16,eP=3.710e-02 eF=2.276e-02
20,fail,0.0129414832293651,0.0206699130298246,0.0184743483820526,-4.44089209850063e-16,eP=2.067e-02 eF=1.847e-02
21,fail,0.01103264930518,0.0425559507553815,0.022033669300653,2.22044604925031e-16,eP=4.256e-02 eF=2.203e-02
22,fail,0.0173887370135899,0.0203669339989303,0.0143268908063839,-2.22044604925031e-16,eP=2.037e-02 eF=1.433e-02
23,fail,0.0232400697295198,0.0284010836640047,0.0226959979258937,0,eP=2.840e-02 eF=2.270e-02
24,fail,0.0216042526155135,0.0214196451680284,0.023540160072459,0,eP=2.142e-02 eF=2.354e-02
25,fail,0.0119978780029245,0.0487404824963187,0.028411926961902,0,eP=4.874e-02 eF=2.841e-02
26,fail,0.0359404519616992,0.0186250839460479,0.0188559133890044,0,eP=1.863e-02 eF=1.886e-02
27,fail,0.020166751215886,0.0206654950350904,0.0193492810478278,2.22044604925031e-16,eP=2.067e-02 eF=1.935e-02
28,fail,0.0291212974211246,0.0323363280981907,0.0292725648361333,4.44089209850063e-16,eP=3.234e-02 eF=2.927e-02
29,fail,0.0328839890028738,0.0271723577258633,0.018283420563702,-2.22044604925031e-16,eP=2.717e-02 eF=1.828e-02
30,fail,0.0256988595564385,0.0400078768379727,0.0245492101090636,-6.66133814775094e-16,eP=4.001e-02 eF=2.455e-02
31,fail,0.0241491335221186,0.0203944496222526,0.0162829696378288,0,eP=2.039e-02 eF=1.628e-02
32,fail,0.0108355315007763,0.0390581198444302,0.0232194505109168,2.22044604925031e-16,eP=3.906e-02 eF=2.322e-02
33,fail,0.0780513446071086,0.032525881924666,0.0420271839669546,0,eP=3.253e-02 eF=4.203e-02
34,fail,0.0511651621569515,0.0222131162132531,0.019706918674791,0,eP=2.221e-02 eF=1.971e-02
35,fail,0.0318517773948586,0.0270718933339118,0.0222328245345672,-4.44089209850063e-16,eP=2.707e-02 eF=2.223e-02
36,fail,0.0188765525980513,0.0454816469978726,0.0342241035493066,0,eP=4.548e-02 eF=3.422e-02
37,fail,0.026031288963961,0.0400248863432815,0.0285470895233758,0,eP=4.002e-02 eF=2.855e-02
38,fail,0.0622473245623311,0.046480504313001,0.0397456080495542,2.22044604925031e-16,eP=4.648e-02 eF=3.975e-02
39,fail,0.0481338989749864,0.0533034381714247,0.050350365376462,2.22044604925031e-16,eP=5.330e-02 eF=5.035e-02
40,fail,0.0169629444820478,0.0135294601383212,0.0125350819177501,2.22044604925031e-16,eP=1.353e-02 eF=1.254e-02
41,fail,0.0323276463023721,0.0336312934840237,0.0252608445344681,6.66133814775094e-16,eP=3.363e-02 eF=2.526e-02
42,fail,0.0578648732101084,0.0319939614800728,0.0290359911409151,2.22044604925031e-16,eP=3.199e-02 eF=2.904e-02
43,fail,0.0238079038175421,0.0190569592759575,0.013904422453113,4.44089209850063e-16,eP=1.906e-02 eF=1.390e-02
44,fail,0.0353395419721105,0.0345506780733339,0.0293213025808547,0,eP=3.455e-02 eF=2.932e-02
45,fail,0.013646943644336,0.0276353606585777,0.0185692134676414,0,eP=2.764e-02 eF=1.857e-02
46,fail,0.027858126076371,0.0495002683554527,0.0310367245350603,2.22044604925031e-16,eP=4.950e-02 eF=3.104e-02
47,fail,0.012937724944417,0.0410436421778825,0.0274884953629387,-4.44089209850063e-16,eP=4.104e-02 eF=2.749e-02
48,fail,0.0303233382323818,0.022241017599208,0.0219256624451835,6.66133814775094e-16,eP=2.224e-02 eF=2.193e-02
49,fail,0.0159961169879046,0.0189625660436198,0.0180226067345084,-6.66133814775094e-16,eP=1.896e-02 eF=1.802e-02
50,fail,0.0270759358650825,0.0122393598684729,0.00992743197013338,4.44089209850063e-16,eP=1.224e-02 eF=9.927e-03
51,fail,0.0125604711955606,0.0230669302475521,0.015819195850331,0,eP=2.307e-02 eF=1.582e-02
52,fail,0.0163165631112447,0.0285201997063259,0.020609104799143,2.22044604925031e-16,eP=2.852e-02 eF=2.061e-02
53,fail,0.0277481470118247,0.0387706258783855,0.0281943070653204,6.66133814775094e-16,eP=3.877e-02 eF=2.819e-02
54,fail,0.0462372367231018,0.0229958235226815,0.0264489930904408,0,eP=2.300e-02 eF=2.645e-02
55,fail,0.00762444259109515,0.0123642137584339,0.00965008617373293,0,eP=1.236e-02 eF=9.650e-03
56,fail,0.0378798333094549,0.0467835233387415,0.0426977278222427,0,eP=4.678e-02 eF=4.270e-02
57,fail,0.040977303176265,0.0293111555943304,0.0209788289082612,2.22044604925031e-16,eP=2.931e-02 eF=2.098e-02
58,fail,0.0498074104249636,0.0657616051353308,0.0448419964161127,0,eP=6.576e-02 eF=4.484e-02
59,fail,0.019528371694487,0.0263508505015972,0.0251903494375638,-2.22044604925031e-16,eP=2.635e-02 eF=2.519e-02
60,fail,0.0413954476515548,0.0241876729131608,0.0206948694916103,-2.22044604925031e-16,eP=2.419e-02 eF=2.069e-02
61,fail,0.0247204230009,0.0418523714334582,0.0272853158320122,0,eP=4.185e-02 eF=2.729e-02
62,fail,0.0656308967762495,0.0260384788793609,0.0213347013914896,2.22044604925031e-16,eP=2.604e-02 eF=2.133e-02
63,fail,0.0123032433592783,0.0185002690499709,0.0162723109108015,0,eP=1.850e-02 eF=1.627e-02
64,fail,0.0325553872352683,0.0533918635983549,0.0377680505753152,-4.44089209850063e-16,eP=5.339e-02 eF=3.777e-02
65,fail,0.0306647716037282,0.0164785965930387,0.0162981976146892,0,eP=1.648e-02 eF=1.630e-02
66,fail,0.025880303270547,0.0231716709094806,0.0217512032107746,0,eP=2.317e-02 eF=2.175e-02
67,fail,0.0150965242852069,0.0181922708562818,0.0118472684975557,-2.22044604925031e-16,eP=1.819e-02 eF=1.185e-02
68,fail,0.0560355282470272,0.0177921554832148,0.0201158654702749,6.66133814775094e-16,eP=1.779e-02 eF=2.012e-02
69,fail,0.054021342927942,0.0345553895481683,0.0308313771556174,4.44089209850063e-16,eP=3.456e-02 eF=3.083e-02
70,fail,0.0611533636865514,0.0235025035654478,0.0237451585376121,0,eP=2.350e-02 eF=2.375e-02
71,fail,0.0157614021837736,0.0435489986859931,0.02588204805459,-2.22044604925031e-16,eP=4.355e-02 eF=2.588e-02
72,fail,0.0201347778549707,0.0168787653281431,0.0124627709525813,0,eP=1.688e-02 eF=1.246e-02
73,fail,0.0245898450960846,0.0241874173186279,0.0219554501125336,0,eP=2.419e-02 eF=2.196e-02
74,fail,0.0172680004154004,0.0221010290307717,0.0186690655175649,0,eP=2.210e-02 eF=1.867e-02
75,fail,0.0185439177620328,0.0645291200652932,0.0373744934099812,2.22044604925031e-16,eP=6.453e-02 eF=3.737e-02
