ScenarioID,Status,ErrTheta,ErrP,ErrF,SumPtrue,Note
1,fail,0.0470800858500039,0.0592592496355733,0.0479806391584046,0,eP=5.926e-02 eF=4.798e-02
2,fail,0.104115130983995,0.0520245950549267,0.0505472376147144,-4.44089209850063e-16,eP=5.202e-02 eF=5.055e-02
3,fail,0.0558773247941218,0.0594989240073077,0.0520532907151433,-2.22044604925031e-16,eP=5.950e-02 eF=5.205e-02
4,fail,0.0862552490092248,0.0680985435241781,0.0541751363044239,2.22044604925031e-16,eP=6.810e-02 eF=5.418e-02
5,fail,0.125252541307241,0.0791651681237775,0.0676274481910733,-2.22044604925031e-16,eP=7.917e-02 eF=6.763e-02
6,fail,0.0250115014405292,0.0766447638523746,0.0528140948821627,2.22044604925031e-16,eP=7.664e-02 eF=5.281e-02
7,fail,0.07675974525457,0.0875403434372272,0.0529117719928731,2.22044604925031e-16,eP=8.754e-02 eF=5.291e-02
8,fail,0.0647502362008996,0.0786178983842981,0.0613128927765073,0,eP=7.862e-02 eF=6.131e-02
9,fail,0.117327257223285,0.114900130972557,0.0800082468456155,-2.22044604925031e-16,eP=1.149e-01 eF=8.001e-02
10,fail,0.0689332586008198,0.0968980186888056,0.0717670457099041,0,eP=9.690e-02 eF=7.177e-02
11,fail,0.143254365762585,0.0876362203343871,0.0791203110068577,0,eP=8.764e-02 eF=7.912e-02
12,fail,0.0917756023645851,0.0967782168390292,0.0610719584592485,4.44089209850063e-16,eP=9.678e-02 eF=6.107e-02
13,fail,0.0532793004072259,0.0882325496753647,0.0648082497275542,2.22044604925031e-16,eP=8.823e-02 eF=6.481e-02
14,fail,0.020389580225634,0.0415693652476095,0.026581276668477,-2.22044604925031e-16,eP=4.157e-02 eF=2.658e-02
15,fail,0.144515079025532,0.048720640994845,0.0486764536608845,2.22044604925031e-16,eP=4.872e-02 eF=4.868e-02
16,fail,0.169675064238989,0.0429437611472144,0.0471046071591719,2.22044604925031e-16,eP=4.294e-02 eF=4.710e-02
17,fail,0.0644757323352367,0.0680910660377051,0.0622027183653592,0,eP=6.809e-02 eF=6.220e-02
18,fail,0.0481571109833663,0.0472254478606458,0.0370180516947581,0,eP=4.723e-02 eF=3.702e-02
19,fail,0.054830284189737,0.0927558608602468,0.0568923566310689,-4.44089209850063e-16,eP=9.276e-02 eF=5.689e-02
20,fail,0.0323537080734129,0.0516747825745616,0.0461858709551314,-4.44089209850063e-16,eP=5.167e-02 eF=4.619e-02
21,fail,0.0275816232629494,0.106389876888453,0.0550841732516321,2.22044604925031e-16,eP=1.064e-01 eF=5.508e-02
22,fail,0.0434718425339751,0.0509173349973259,0.03581722701596,-2.22044604925031e-16,eP=5.092e-02 eF=3.582e-02
23,fail,0.0581001743238,0.0710027091600121,0.0567399948147344,0,eP=7.100e-02 eF=5.674e-02
24,fail,0.0540106315387833,0.0535491129200708,0.0588504001811476,0,eP=5.355e-02 eF=5.885e-02
25,fail,0.0299946950073111,0.121851206240797,0.0710298174047551,0,eP=1.219e-01 eF=7.103e-02
26,fail,0.0898511299042476,0.0465627098651193,0.0471397834725107,0,eP=4.656e-02 eF=4.714e-02
27,fail,0.0504168780397153,0.051663737587726,0.0483732026195695,2.22044604925031e-16,eP=5.166e-02 eF=4.837e-02
28,fail,0.0728032435528117,0.0808408202454773,0.0731814120903335,4.44089209850063e-16,eP=8.084e-02 eF=7.318e-02
29,fail,0.0822099725071852,0.0679308943146579,0.045708551409255,-2.22044604925031e-16,eP=6.793e-02 eF=4.571e-02
30,fail,0.0642471488910965,0.100019692094932,0.0613730252726592,-6.66133814775094e-16,eP=1.000e-01 eF=6.137e-02
31,fail,0.0603728338052964,0.0509861240556311,0.0407074240945718,0,eP=5.099e-02 eF=4.071e-02
32,fail,0.0270888287519405,0.0976452996110755,0.0580486262772922,2.22044604925031e-16,eP=9.765e-02 eF=5.805e-02
33,fail,0.195128361517771,0.0813147048116648,0.105067959917386,0,eP=8.131e-02 eF=1.051e-01
34,fail,0.12791290539238,0.0555327905331324,0.0492672966869771,0,eP=5.553e-02 eF=4.927e-02
35,fail,0.0796294434871468,0.0676797333347796,0.0555820613364182,-4.44089209850063e-16,eP=6.768e-02 eF=5.558e-02
36,fail,0.0471913814951282,0.113704117494681,0.0855602588732666,0,eP=1.137e-01 eF=8.556e-02
