ScenarioID,Status,ErrTheta,ErrP,ErrF,SumPtrue,Note
39,fail,0.0120334747437468,0.013325859542856,0.0125875913441155,2.22044604925031e-16,eP=1.333e-02 eF=1.259e-02
40,fail,0.00424073612051195,0.00338236503458037,0.00313377047943755,2.22044604925031e-16,eP=3.382e-03 eF=3.134e-03
41,fail,0.00808191157559262,0.0084078233710059,0.00631521113361685,6.66133814775094e-16,eP=8.408e-03 eF=6.315e-03
42,fail,0.0144662183025266,0.00799849037001823,0.0072589977852286,2.22044604925031e-16,eP=7.998e-03 eF=7.259e-03
43,fail,0.00595197595438592,0.00476423981898917,0.00347610561327823,4.44089209850063e-16,eP=4.764e-03 eF=3.476e-03
44,fail,0.00883488549302816,0.00863766951833334,0.00733032564521379,0,eP=8.638e-03 eF=7.330e-03
45,fail,0.00341173591108355,0.00690884016464444,0.00464230336691021,0,eP=6.909e-03 eF=4.642e-03
46,fail,0.00696453151909297,0.012375067088863,0.00775918113376504,2.22044604925031e-16,eP=1.238e-02 eF=7.759e-03
47,fail,0.00323443123610429,0.0102609105444709,0.00687212384073474,-4.44089209850063e-16,eP=1.026e-02 eF=6.872e-03
48,fail,0.00758083455809541,0.00556025439980217,0.00548141561129596,6.66133814775094e-16,eP=5.560e-03 eF=5.481e-03
49,fail,0.00399902924697617,0.00474064151090494,0.00450565168362706,-6.66133814775094e-16,eP=4.741e-03 eF=4.506e-03
50,fail,0.00676898396627064,0.00305983996711835,0.00248185799253338,4.44089209850063e-16,eP=3.060e-03 eF=2.482e-03
51,fail,0.00314011779888975,0.00576673256188756,0.00395479896258254,0,eP=5.767e-03 eF=3.955e-03
52,fail,0.004079140777811,0.00713004992658157,0.0051522761997857,2.22044604925031e-16,eP=7.130e-03 eF=5.152e-03
53,fail,0.00693703675295597,0.00969265646959614,0.00704857676632991,6.66133814775094e-16,eP=9.693e-03 eF=7.049e-03
54,fail,0.0115593091807753,0.00574895588067041,0.00661224827261007,0,eP=5.749e-03 eF=6.612e-03
55,fail,0.00190611064777377,0.00309105343960866,0.00241252154343328,0,eP=3.091e-03 eF=2.413e-03
56,fail,0.00946995832736362,0.0116958808346854,0.0106744319555607,0,eP=1.170e-02 eF=1.067e-02
57,fail,0.0102443257940662,0.00732778889858254,0.00524470722706529,2.22044604925031e-16,eP=7.328e-03 eF=5.245e-03
58,fail,0.0124518526062411,0.0164404012838329,0.0112104991040283,0,eP=1.644e-02 eF=1.121e-02
59,fail,0.00488209292362171,0.00658771262539909,0.00629758735939076,-2.22044604925031e-16,eP=6.588e-03 eF=6.298e-03
60,fail,0.0103488619128887,0.00604691822829008,0.00517371737290252,-2.22044604925031e-16,eP=6.047e-03 eF=5.174e-03
61,fail,0.0061801057502251,0.0104630928583644,0.00682132895800299,0,eP=1.046e-02 eF=6.821e-03
62,fail,0.0164077241940627,0.00650961971984014,0.00533367534787239,2.22044604925031e-16,eP=6.510e-03 eF=5.334e-03
63,fail,0.00307581083981941,0.00462506726249252,0.00406807772770019,0,eP=4.625e-03 eF=4.068e-03
64,fail,0.00813884680881719,0.013347965899589,0.0094420126438291,-4.44089209850063e-16,eP=1.335e-02 eF=9.442e-03
65,fail,0.00766619290093184,0.00411964914825959,0.00407454940367235,0,eP=4.120e-03 eF=4.075e-03
66,fail,0.00647007581763684,0.00579291772737014,0.00543780080269376,0,eP=5.793e-03 eF=5.438e-03
67,fail,0.00377413107130187,0.00454806771407065,0.002961817124389,-2.22044604925031e-16,eP=4.548e-03 eF=2.962e-03
68,fail,0.0140088820617572,0.00444803887080374,0.0050289663675688,6.66133814775094e-16,eP=4.448e-03 eF=5.029e-03
69,fail,0.0135053357319856,0.00863884738704197,0.0077078442889043,4.44089209850063e-16,eP=8.639e-03 eF=7.708e-03
70,fail,0.0152883409216377,0.00587562589136185,0.00593628963440299,0,eP=5.876e-03 eF=5.936e-03
71,fail,0.00394035054594313,0.0108872496714983,0.00647051201364749,-2.22044604925031e-16,eP=1.089e-02 eF=6.471e-03
72,fail,0.00503369446374226,0.00421969133203571,0.00311569273814519,0,eP=4.220e-03 eF=3.116e-03
73,fail,0.00614746127402134,0.00604685432965706,0.00548886252813338,0,eP=6.047e-03 eF=5.489e-03
74,fail,0.00431700010385039,0.00552525725769289,0.00466726637939121,0,eP=5.525e-03 eF=4.667e-03
75,fail,0.00463597944050838,0.016132280016323,0.00934362335249534,2.22044604925031e-16,eP=1.613e-02 eF=9.344e-03
76,fail,0.00831185303455646,0.00934156909933679,0.00636306821765939,0,eP=9.342e-03 eF=6.363e-03
77,fail,0.00782073427570361,0.00898155316110673,0.00730115952394859,0,eP=8.982e-03 eF=7.301e-03
78,fail,0.00467220359038243,0.00785841977501383,0.00572577327409228,-4.44089209850063e-16,eP=7.858e-03 eF=5.726e-03
79,fail,0.0117500864382826,0.00641531268668619,0.00519152001208927,-2.22044604925031e-16,eP=6.415e-03 eF=5.192e-03
80,fail,0.0083473723783297,0.00820541611980395,0.00645740744115858,0,eP=8.205e-03 eF=6.457e-03
81,fail,0.0101195368587085,0.00650502285433292,0.00494337737412067,0,eP=6.505e-03 eF=4.943e-03
82,fail,0.00264380501239933,0.00794402927358477,0.00487271986752375,2.22044604925031e-16,eP=7.944e-03 eF=4.873e-03
83,fail,0.00644499522027843,0.0156869494875388,0.00959283150363093,0,eP=1.569e-02 eF=9.593e-03
84,fail,0.00822231055268275,0.0104841900671197,0.00874216878150132,4.44089209850063e-16,eP=1.048e-02 eF=8.742e-03
85,fail,0.00514887301228791,0.00607623243866877,0.00528780193147273,0,eP=6.076e-03 eF=5.288e-03
86,fail,0.00845079154208829,0.0122416430159145,0.00864419043023796,0,eP=1.224e-02 eF=8.644e-03
87,fail,0.0129042761432447,0.0112722577450632,0.00850678234782031,0,eP=1.127e-02 eF=8.507e-03
88,fail,0.00500389996391529,0.00759280304792915,0.00562121520433794,2.22044604925031e-16,eP=7.593e-03 eF=5.621e-03
89,fail,0.00910260759862878,0.00919529043967459,0.00597047178371906,0,eP=9.195e-03 eF=5.970e-03
90,fail,0.00446993852112023,0.00444764487574094,0.00409471968921849,2.22044604925031e-16,eP=4.448e-03 eF=4.095e-03
91,fail,0.0105570400838498,0.0096123153895622,0.00665651457250793,-4.44089209850063e-16,eP=9.612e-03 eF=6.657e-03
92,fail,0.00583451554459137,0.00557957656201778,0.00431743505812516,2.22044604925031e-16,eP=5.580e-03 eF=4.317e-03
93,fail,0.00353688603380642,0.00461736584819584,0.00385021063033897,0,eP=4.617e-03 eF=3.850e-03
94,fail,0.00633175405606602,0.00881719940649958,0.00735426238288118,2.22044604925031e-16,eP=8.817e-03 eF=7.354e-03
95,fail,0.00510907955434073,0.00406814685233343,0.00354314031215676,-2.22044604925031e-16,eP=4.068e-03 eF=3.543e-03
96,fail,0.0069462330597654,0.00753949211860144,0.0063545796811978,-2.22044604925031e-16,eP=7.539e-03 eF=6.355e-03
97,fail,0.0101830078728033,0.00963618110511808,0.00968936127001451,2.22044604925031e-16,eP=9.636e-03 eF=9.689e-03
98,fail,0.0124236951952321,0.00793335833374956,0.0060218814138237,2.22044604925031e-16,eP=7.933e-03 eF=6.022e-03
99,fail,0.0273762139797209,0.00808181135746658,0.00924856334872165,2.22044604925031e-16,eP=8.082e-03 eF=9.249e-03
100,fail,0.00608045855417151,0.0128591033280784,0.0080322012062368,6.66133814775094e-16,eP=1.286e-02 eF=8.032e-03
