ScenarioID,Status,ErrTheta,ErrP,ErrF,SumPtrue,Note
57,fail,0.00204886515881302,0.00146555777971659,0.0010489414454131,2.22044604925031e-16,eP=1.466e-03 eF=1.049e-03
58,fail,0.00249037052124843,0.00328808025676667,0.00224209982080569,0,eP=3.288e-03 eF=2.242e-03
59,fail,0.000976418584724379,0.00131754252507955,0.00125951747187797,-2.22044604925031e-16,eP=1.318e-03 eF=1.260e-03
60,fail,0.0020697723825777,0.00120938364565806,0.00103474347458049,-2.22044604925031e-16,eP=1.209e-03 eF=1.035e-03
61,fail,0.00123602115004492,0.00209261857167281,0.00136426579160064,0,eP=2.093e-03 eF=1.364e-03
62,fail,0.00328154483881294,0.00130192394396799,0.00106673506957458,2.22044604925031e-16,eP=1.302e-03 eF=1.067e-03
63,fail,0.000615162167963771,0.000925013452498519,0.000813615545539938,0,eP=9.250e-04 eF=8.136e-04
64,fail,0.00162776936176337,0.00266959317991784,0.00188840252876588,-4.44089209850063e-16,eP=2.670e-03 eF=1.888e-03
65,fail,0.00153323858018615,0.0008239298296519,0.000814909880734575,0,eP=8.239e-04 eF=8.149e-04
66,fail,0.00129401516352738,0.00115858354547407,0.00108756016053881,0,eP=1.159e-03 eF=1.088e-03
67,fail,0.000754826214260458,0.000909613542814333,0.00059236342487788,-2.22044604925031e-16,eP=9.096e-04 eF=5.924e-04
68,fail,0.00280177641235142,0.000889607774160719,0.00100579327351375,6.66133814775094e-16,eP=8.896e-04 eF=1.006e-03
69,fail,0.00270106714639729,0.00172776947740822,0.00154156885778079,4.44089209850063e-16,eP=1.728e-03 eF=1.542e-03
70,fail,0.00305766818432758,0.00117512517827226,0.00118725792688054,0,eP=1.175e-03 eF=1.187e-03
71,fail,0.000788070109188221,0.00217744993429956,0.0012941024027294,-2.22044604925031e-16,eP=2.177e-03 eF=1.294e-03
72,fail,0.00100673889274805,0.000843938266407207,0.000623138547628943,0,eP=8.439e-04 eF=6.231e-04
73,fail,0.00122949225480462,0.00120937086593147,0.0010977725056267,0,eP=1.209e-03 eF=1.098e-03
74,fail,0.000863400020770543,0.00110505145153867,0.00093345327587819,0,eP=1.105e-03 eF=9.335e-04
75,fail,0.000927195888101921,0.00322645600326434,0.00186872467049916,2.22044604925031e-16,eP=3.226e-03 eF=1.869e-03
76,fail,0.00166237060691115,0.00186831381986707,0.00127261364353169,0,eP=1.868e-03 eF=1.273e-03
77,fail,0.00156414685514095,0.00179631063222143,0.00146023190478974,0,eP=1.796e-03 eF=1.460e-03
78,fail,0.000934440718076359,0.00157168395500285,0.00114515465481851,-4.44089209850063e-16,eP=1.572e-03 eF=1.145e-03
79,fail,0.00235001728765681,0.0012830625373371,0.0010383040024178,-2.22044604925031e-16,eP=1.283e-03 eF=1.038e-03
80,fail,0.0016694744756657,0.00164108322396076,0.00129148148823172,0,eP=1.641e-03 eF=1.291e-03
81,fail,0.00202390737174162,0.00130100457086651,0.000988675474824071,0,eP=1.301e-03 eF=9.887e-04
82,fail,0.000528761002480201,0.00158880585471651,0.000974543973504616,2.22044604925031e-16,eP=1.589e-03 eF=9.745e-04
83,fail,0.0012889990440556,0.0031373898975077,0.00191856630072617,0,eP=3.137e-03 eF=1.919e-03
84,fail,0.00164446211053626,0.00209683801342392,0.00174843375630028,4.44089209850063e-16,eP=2.097e-03 eF=1.748e-03
85,fail,0.00102977460245755,0.00121524648773344,0.00105756038629445,0,eP=1.215e-03 eF=1.058e-03
86,fail,0.0016901583084175,0.00244832860318311,0.00172883808604759,0,eP=2.448e-03 eF=1.729e-03
87,fail,0.0025808552286485,0.00225445154901288,0.00170135646956416,0,eP=2.254e-03 eF=1.701e-03
88,fail,0.00100077999278263,0.00151856060958527,0.00112424304086751,2.22044604925031e-16,eP=1.519e-03 eF=1.124e-03
89,fail,0.00182052151972517,0.00183905808793479,0.0011940943567436,0,eP=1.839e-03 eF=1.194e-03
90,fail,0.000893987704223858,0.000889528975148186,0.000818943937843534,2.22044604925031e-16,eP=8.895e-04 eF=8.189e-04
91,fail,0.00211140801677004,0.00192246307791251,0.0013313029145016,-4.44089209850063e-16,eP=1.922e-03 eF=1.331e-03
92,fail,0.00116690310891829,0.00111591531240364,0.000863487011625008,2.22044604925031e-16,eP=1.116e-03 eF=8.635e-04
93,fail,0.000707377206761037,0.000923473169639161,0.00077004212606776,0,eP=9.235e-04 eF=7.700e-04
94,fail,0.00126635081121317,0.00176343988129981,0.00147085247657622,2.22044604925031e-16,eP=1.763e-03 eF=1.471e-03
95,fail,0.00102181591086814,0.000813629370466751,0.000708628062431341,-2.22044604925031e-16,eP=8.136e-04 eF=7.086e-04
96,fail,0.00138924661195327,0.00150789842372035,0.00127091593623961,-2.22044604925031e-16,eP=1.508e-03 eF=1.271e-03
97,fail,0.00203660157456083,0.00192723622102361,0.00193787225400289,2.22044604925031e-16,eP=1.927e-03 eF=1.938e-03
98,fail,0.00248473903904608,0.00158667166674994,0.00120437628276473,2.22044604925031e-16,eP=1.587e-03 eF=1.204e-03
99,fail,0.00547524279594415,0.00161636227149339,0.00184971266974436,2.22044604925031e-16,eP=1.616e-03 eF=1.850e-03
100,fail,0.00121609171083441,0.00257182066561597,0.00160644024124744,6.66133814775094e-16,eP=2.572e-03 eF=1.606e-03
